0.21,0.00404788035269776,-0.181765368621197,-3.14197800509724,2.95616475612335,-3.32779125407114,2.96426051682874,-3.31969549336574
0.211,0.00455042934684735,-0.188078239907263,-3.15698670151967,2.96435803226555,-3.34961537077378,2.97345889095925,-3.34051451208008
0.212,0.00507040923009694,-0.194494901926068,-3.1713987688243,2.97183345766814,-3.37096407998047,2.98197427612833,-3.36082326152027
0.213,0.00559860821498204,-0.200938922789374,-3.18527892217271,2.97874139116836,-3.39181645317707,2.98993860759832,-3.3806192367471
0.214,0.00612853643743716,-0.207342286208693,-3.19869085672298,2.98522003407685,-3.41216167936911,2.99747710695173,-3.39990460649424
0.215,0.00665594318666796,-0.213646447772316,-3.21169537615794,2.99139298519895,-3.43199776711692,3.00470487157229,-3.41868588074358
0.216,0.00717837248670217,-0.219802717004824,-3.22434908305611,2.99736799356458,-3.45133017254763,3.01172473853798,-3.43697342757423
0.217,0.00769476487336096,-0.225772121103608,-3.2367035362704,3.00323665029343,-3.47017042224737,3.01862618004015,-3.45478089250065
0.218,0.00820636403435626,-0.231524888183398,-3.24880478804346,3.0090735358257,-3.48853604026121,3.02548626389442,-3.4721233121925
0.219,0.00871468294726574,-0.23703966863507,-3.26069322227429,3.01493887069196,-3.50644757385663,3.03236823658649,-3.4890182079621
0.22,0.00922123231755245,-0.242302593930661,-3.27240362457805,3.02087979832984,-3.52392745082626,3.03932226296494,-3.50548498619116
0.221,0.00972756412728337,-0.247306253762585,-3.28396542409549,3.02693160620562,-3.54099924198535,3.04638673446018,-3.52154411373079
0.222,0.0102352264775143,-0.252048655245877,-3.29540305606815,3.03311917434476,-3.55768693779154,3.05358962729979,-3.53721648483651
0.223,0.0107457089704891,-0.256532212361526,-3.30673640275109,3.03945848141908,-3.57401432408311,3.06094989936005,-3.55252290614213
0.224,0.0112603962182177,-0.260762800232277,-3.31798127811695,3.04595808166646,-3.59000447456745,3.0684788741029,-3.56748368213101
0.225,0.0117805336999917,-0.264748897281836,-3.32914992891065,3.05262049792882,-3.60567935989247,3.0761815653288,-3.58211829249249
0.226,0.0123072060014852,-0.268500828782712,-3.34025153089067,3.05944349610647,-3.62105956567486,3.08405790810944,-3.59644515367189
0.227,0.0128413259809522,-0.272030117630701,-3.35129266453279,3.06642122092114,-3.63616410814444,3.09210387288304,-3.61048145618254
